DATAFLOW,LAST UPDATE,freq,reporter,partner,product,flow,indicators,TIME_PERIOD,OBS_VALUE
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,090111,1,QUANTITY_IN_100KG,2023,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,090121,1,QUANTITY_IN_100KG,2013,797.55,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,090121,1,QUANTITY_IN_100KG,2023,447.68,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,090122,1,QUANTITY_IN_100KG,2023,3.66,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,TOTAL,1,QUANTITY_IN_100KG,2013,11574694.62,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MK,TOTAL,1,QUANTITY_IN_100KG,2023,14591244.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ML,090111,1,QUANTITY_IN_100KG,2023,0.14,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ML,TOTAL,1,QUANTITY_IN_100KG,2013,144896.58,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,ML,TOTAL,1,QUANTITY_IN_100KG,2023,236956.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,090111,1,QUANTITY_IN_100KG,2013,4.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,090111,1,QUANTITY_IN_100KG,2023,1687.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,090112,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,090121,1,QUANTITY_IN_100KG,2023,0.53,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,090122,1,QUANTITY_IN_100KG,2023,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,TOTAL,1,QUANTITY_IN_100KG,2013,514059.85,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MM,TOTAL,1,QUANTITY_IN_100KG,2023,7858080.34,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MN,TOTAL,1,QUANTITY_IN_100KG,2013,204933.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MN,TOTAL,1,QUANTITY_IN_100KG,2023,112783.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MO,090111,1,QUANTITY_IN_100KG,2023,0.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MO,090121,1,QUANTITY_IN_100KG,2023,0.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MO,TOTAL,1,QUANTITY_IN_100KG,2013,363504.73,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MO,TOTAL,1,QUANTITY_IN_100KG,2023,10559.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MP,TOTAL,1,QUANTITY_IN_100KG,2013,253.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MP,TOTAL,1,QUANTITY_IN_100KG,2023,49.90,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MR,TOTAL,1,QUANTITY_IN_100KG,2013,32947511.53,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MR,TOTAL,1,QUANTITY_IN_100KG,2023,20929241.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MS,TOTAL,1,QUANTITY_IN_100KG,2013,18.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MS,TOTAL,1,QUANTITY_IN_100KG,2023,360062.96,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,090111,1,QUANTITY_IN_100KG,2013,0.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,090111,1,QUANTITY_IN_100KG,2023,496.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,090112,1,QUANTITY_IN_100KG,2023,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,090121,1,QUANTITY_IN_100KG,2023,436.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,090122,1,QUANTITY_IN_100KG,2023,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,09019090,1,QUANTITY_IN_100KG,2023,0.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,TOTAL,1,QUANTITY_IN_100KG,2013,8802613.79,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MT,TOTAL,1,QUANTITY_IN_100KG,2023,5125522.96,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,090111,1,QUANTITY_IN_100KG,2023,0.24,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,090121,1,QUANTITY_IN_100KG,2013,0.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,090121,1,QUANTITY_IN_100KG,2023,8.47,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,090122,1,QUANTITY_IN_100KG,2013,4.69,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,090122,1,QUANTITY_IN_100KG,2023,9.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,09019010,1,QUANTITY_IN_100KG,2023,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,TOTAL,1,QUANTITY_IN_100KG,2013,5099032.46,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MU,TOTAL,1,QUANTITY_IN_100KG,2023,2674436.71,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MV,TOTAL,1,QUANTITY_IN_100KG,2013,66253.24,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MV,TOTAL,1,QUANTITY_IN_100KG,2023,51324.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MW,090111,1,QUANTITY_IN_100KG,2013,7827.86,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MW,090111,1,QUANTITY_IN_100KG,2023,2511.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MW,090121,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MW,09019010,1,QUANTITY_IN_100KG,2023,1.40,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MW,TOTAL,1,QUANTITY_IN_100KG,2013,1158626.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MW,TOTAL,1,QUANTITY_IN_100KG,2023,609545.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090111,1,QUANTITY_IN_100KG,2013,316960.26,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090111,1,QUANTITY_IN_100KG,2023,171620.94,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090112,1,QUANTITY_IN_100KG,2013,10618.77,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090112,1,QUANTITY_IN_100KG,2023,14652.82,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090121,1,QUANTITY_IN_100KG,2013,72.70,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090121,1,QUANTITY_IN_100KG,2023,188.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090122,1,QUANTITY_IN_100KG,2013,345.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,090122,1,QUANTITY_IN_100KG,2023,15.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,09019010,1,QUANTITY_IN_100KG,2013,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,09019010,1,QUANTITY_IN_100KG,2023,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,09019090,1,QUANTITY_IN_100KG,2013,0.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,09019090,1,QUANTITY_IN_100KG,2023,0.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,TOTAL,1,QUANTITY_IN_100KG,2013,119023701.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MX,TOTAL,1,QUANTITY_IN_100KG,2023,109308171.92,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090111,1,QUANTITY_IN_100KG,2013,2.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090111,1,QUANTITY_IN_100KG,2023,10.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090112,1,QUANTITY_IN_100KG,2013,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090112,1,QUANTITY_IN_100KG,2023,0.42,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090121,1,QUANTITY_IN_100KG,2013,10.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090121,1,QUANTITY_IN_100KG,2023,10.28,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090122,1,QUANTITY_IN_100KG,2013,0.38,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,090122,1,QUANTITY_IN_100KG,2023,1.33,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,09019010,1,QUANTITY_IN_100KG,2023,1.62,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,09019090,1,QUANTITY_IN_100KG,2013,8.51,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,09019090,1,QUANTITY_IN_100KG,2023,4.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,TOTAL,1,QUANTITY_IN_100KG,2013,54948427.85,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MY,TOTAL,1,QUANTITY_IN_100KG,2023,60118858.76,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MZ,090111,1,QUANTITY_IN_100KG,2023,0.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MZ,090121,1,QUANTITY_IN_100KG,2023,0.14,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MZ,TOTAL,1,QUANTITY_IN_100KG,2013,15785937.92,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,MZ,TOTAL,1,QUANTITY_IN_100KG,2023,21395145.44,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NA,090111,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NA,090121,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NA,TOTAL,1,QUANTITY_IN_100KG,2013,3845271.15,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NA,TOTAL,1,QUANTITY_IN_100KG,2023,2784389.73,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NC,090121,1,QUANTITY_IN_100KG,2013,1.36,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NC,090121,1,QUANTITY_IN_100KG,2023,0.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NC,09019090,1,QUANTITY_IN_100KG,2023,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NC,TOTAL,1,QUANTITY_IN_100KG,2013,656810.53,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NC,TOTAL,1,QUANTITY_IN_100KG,2023,191567.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NE,TOTAL,1,QUANTITY_IN_100KG,2013,116585.62,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NE,TOTAL,1,QUANTITY_IN_100KG,2023,102293.45,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NF,TOTAL,1,QUANTITY_IN_100KG,2013,467.30,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NF,TOTAL,1,QUANTITY_IN_100KG,2023,708.11,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,090111,1,QUANTITY_IN_100KG,2013,370.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,090111,1,QUANTITY_IN_100KG,2023,0.65,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,090121,1,QUANTITY_IN_100KG,2023,0.46,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,090122,1,QUANTITY_IN_100KG,2023,0.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,09019010,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,09019090,1,QUANTITY_IN_100KG,2023,0.60,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,TOTAL,1,QUANTITY_IN_100KG,2013,400285931.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NG,TOTAL,1,QUANTITY_IN_100KG,2023,371320057.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090111,1,QUANTITY_IN_100KG,2013,232490.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090111,1,QUANTITY_IN_100KG,2023,332828.68,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090112,1,QUANTITY_IN_100KG,2013,0.36,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090112,1,QUANTITY_IN_100KG,2023,0.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090121,1,QUANTITY_IN_100KG,2013,51.24,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090121,1,QUANTITY_IN_100KG,2023,10.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090122,1,QUANTITY_IN_100KG,2013,0.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,090122,1,QUANTITY_IN_100KG,2023,0.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,09019090,1,QUANTITY_IN_100KG,2013,0.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,09019090,1,QUANTITY_IN_100KG,2023,0.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,TOTAL,1,QUANTITY_IN_100KG,2013,1560330.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NI,TOTAL,1,QUANTITY_IN_100KG,2023,1795635.70,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090111,1,QUANTITY_IN_100KG,2013,182242.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090111,1,QUANTITY_IN_100KG,2023,671548.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090112,1,QUANTITY_IN_100KG,2013,1146.73,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090112,1,QUANTITY_IN_100KG,2023,16028.49,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090121,1,QUANTITY_IN_100KG,2013,423473.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090121,1,QUANTITY_IN_100KG,2023,718575.08,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090122,1,QUANTITY_IN_100KG,2013,12248.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,090122,1,QUANTITY_IN_100KG,2023,34860.61,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,09019010,1,QUANTITY_IN_100KG,2013,4.71,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,09019010,1,QUANTITY_IN_100KG,2023,95.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,09019090,1,QUANTITY_IN_100KG,2013,587.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,09019090,1,QUANTITY_IN_100KG,2023,1191.91,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,TOTAL,1,QUANTITY_IN_100KG,2013,2992787558.48,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NL,TOTAL,1,QUANTITY_IN_100KG,2023,3071706162.66,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090111,1,QUANTITY_IN_100KG,2013,1047.54,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090111,1,QUANTITY_IN_100KG,2023,120.44,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090112,1,QUANTITY_IN_100KG,2013,0.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090112,1,QUANTITY_IN_100KG,2023,0.99,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090121,1,QUANTITY_IN_100KG,2013,3819.52,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090121,1,QUANTITY_IN_100KG,2023,6240.20,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090122,1,QUANTITY_IN_100KG,2013,38.78,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,090122,1,QUANTITY_IN_100KG,2023,3.12,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,09019010,1,QUANTITY_IN_100KG,2013,0.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,09019010,1,QUANTITY_IN_100KG,2023,0.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,09019090,1,QUANTITY_IN_100KG,2013,4.82,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,09019090,1,QUANTITY_IN_100KG,2023,1.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,TOTAL,1,QUANTITY_IN_100KG,2013,1242723849.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NO,TOTAL,1,QUANTITY_IN_100KG,2023,1589905762.54,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,090111,1,QUANTITY_IN_100KG,2013,218.03,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,090111,1,QUANTITY_IN_100KG,2023,384.37,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,090121,1,QUANTITY_IN_100KG,2013,2.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,090121,1,QUANTITY_IN_100KG,2023,1.88,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,090122,1,QUANTITY_IN_100KG,2013,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,TOTAL,1,QUANTITY_IN_100KG,2013,39109.44,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NP,TOTAL,1,QUANTITY_IN_100KG,2023,45090.95,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NR,TOTAL,1,QUANTITY_IN_100KG,2013,204.65,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NR,TOTAL,1,QUANTITY_IN_100KG,2023,193.14,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NU,TOTAL,1,QUANTITY_IN_100KG,2013,4.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NU,TOTAL,1,QUANTITY_IN_100KG,2023,18.33,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090111,1,QUANTITY_IN_100KG,2013,26.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090111,1,QUANTITY_IN_100KG,2023,0.36,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090112,1,QUANTITY_IN_100KG,2023,0.07,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090121,1,QUANTITY_IN_100KG,2013,230.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090121,1,QUANTITY_IN_100KG,2023,13.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090122,1,QUANTITY_IN_100KG,2013,25.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,090122,1,QUANTITY_IN_100KG,2023,0.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,09019090,1,QUANTITY_IN_100KG,2013,0.13,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,09019090,1,QUANTITY_IN_100KG,2023,0.09,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,TOTAL,1,QUANTITY_IN_100KG,2013,7245190.80,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,NZ,TOTAL,1,QUANTITY_IN_100KG,2023,6434649.31,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,090111,1,QUANTITY_IN_100KG,2013,839.70,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,090111,1,QUANTITY_IN_100KG,2023,0.25,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,090121,1,QUANTITY_IN_100KG,2023,0.10,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,090122,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,09019090,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,TOTAL,1,QUANTITY_IN_100KG,2013,12400961.64,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,OM,TOTAL,1,QUANTITY_IN_100KG,2023,22101528.97,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090111,1,QUANTITY_IN_100KG,2013,6013.77,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090111,1,QUANTITY_IN_100KG,2023,2853.96,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090112,1,QUANTITY_IN_100KG,2023,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090121,1,QUANTITY_IN_100KG,2013,258.18,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090121,1,QUANTITY_IN_100KG,2023,9.72,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090122,1,QUANTITY_IN_100KG,2013,23.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,090122,1,QUANTITY_IN_100KG,2023,0.26,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,09019010,1,QUANTITY_IN_100KG,2023,61.54,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,09019090,1,QUANTITY_IN_100KG,2013,0.98,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,09019090,1,QUANTITY_IN_100KG,2023,0.59,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,TOTAL,1,QUANTITY_IN_100KG,2013,4031601.71,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PA,TOTAL,1,QUANTITY_IN_100KG,2023,5231826.86,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090111,1,QUANTITY_IN_100KG,2013,1437790.43,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090111,1,QUANTITY_IN_100KG,2023,830032.21,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090112,1,QUANTITY_IN_100KG,2013,0.01,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090112,1,QUANTITY_IN_100KG,2023,111.16,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090121,1,QUANTITY_IN_100KG,2013,0.86,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090121,1,QUANTITY_IN_100KG,2023,19.17,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090122,1,QUANTITY_IN_100KG,2013,6.41,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,090122,1,QUANTITY_IN_100KG,2023,6.04,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,09019010,1,QUANTITY_IN_100KG,2023,0.05,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,09019090,1,QUANTITY_IN_100KG,2023,1.35,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,TOTAL,1,QUANTITY_IN_100KG,2013,37225457.67,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PE,TOTAL,1,QUANTITY_IN_100KG,2023,37540497.29,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PF,090111,1,QUANTITY_IN_100KG,2023,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PF,090121,1,QUANTITY_IN_100KG,2023,0.75,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PF,090122,1,QUANTITY_IN_100KG,2023,0.00,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PF,09019090,1,QUANTITY_IN_100KG,2023,0.02,
ESTAT:DS-045409(1.0),18/11/24 11:00:00,A,EU27_2020,PF,TOTAL,1,QUANTITY_IN_100KG,2013,86205.99,
